@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
889,'2017/11/01 22:01:35:951',4,1,0.980464,0.99072,0.305882,0.372169,0.280978,0.704453,0.167179,0.339333
890,'2017/11/01 22:01:35:983',4,1,0.980464,0.99072,0.305882,0.372169,0.280978,0.704453,0.167179,0.339333
891,'2017/11/01 22:01:35:999',4,1,0.980464,0.99072,0.305882,0.372169,0.280978,0.704453,0.167179,0.339333
892,'2017/11/01 22:01:36:024',4,1,0.980464,0.99072,0.309804,0.372169,0.280978,0.704453,0.167179,0.339333
893,'2017/11/01 22:01:36:049',4,1,0.98022,0.99072,0.305882,0.372169,0.280978,0.704453,0.167179,0.339333
894,'2017/11/01 22:01:36:074',4,1,0.979976,0.990476,0.301961,0.372169,0.280978,0.704453,0.167179,0.339333
895,'2017/11/01 22:01:36:107',4,1,0.979976,0.99072,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
896,'2017/11/01 22:01:36:137',4,1,0.979976,0.990476,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
897,'2017/11/01 22:01:36:151',4,1,0.979731,0.990476,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
898,'2017/11/01 22:01:36:185',4,1,0.979731,0.990476,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
899,'2017/11/01 22:01:36:199',4,1,0.979731,0.990965,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
900,'2017/11/01 22:01:36:224',4,1,0.979976,0.991209,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
901,'2017/11/01 22:01:36:256',4,1,0.979731,0.991453,0.301961,0.372169,0.280978,0.704453,0.167179,0.339333
902,'2017/11/01 22:01:36:289',4,1,0.979731,0.991941,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
903,'2017/11/01 22:01:36:319',4,1,0.979487,0.991697,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
904,'2017/11/01 22:01:36:324',4,1,0.979243,0.991697,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
905,'2017/11/01 22:01:36:357',4,1,0.979243,0.991453,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
906,'2017/11/01 22:01:36:386',4,1,0.978999,0.991453,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
907,'2017/11/01 22:01:36:399',4,1,0.978999,0.991697,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
908,'2017/11/01 22:01:36:424',4,1,0.978999,0.991209,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
909,'2017/11/01 22:01:36:451',4,1,0.978999,0.991209,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
910,'2017/11/01 22:01:36:479',4,1,0.978999,0.991697,0.290196,0.372169,0.280978,0.704453,0.167179,0.339333
911,'2017/11/01 22:01:36:501',4,1,0.978999,0.991697,0.290196,0.372169,0.280978,0.704453,0.167179,0.339333
912,'2017/11/01 22:01:36:525',4,1,0.978999,0.991453,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
913,'2017/11/01 22:01:36:553',4,1,0.978755,0.991453,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
914,'2017/11/01 22:01:36:586',4,1,0.978755,0.991453,0.290196,0.372169,0.280978,0.704453,0.167179,0.339333
915,'2017/11/01 22:01:36:615',4,1,0.978755,0.991453,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
916,'2017/11/01 22:01:36:632',4,1,0.978755,0.991697,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
917,'2017/11/01 22:01:36:651',4,1,0.97851,0.991697,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
918,'2017/11/01 22:01:36:681',4,1,0.978755,0.991453,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
919,'2017/11/01 22:01:36:709',4,1,0.978999,0.990965,0.301961,0.372169,0.280978,0.704453,0.167179,0.339333
920,'2017/11/01 22:01:36:740',4,1,0.978999,0.991453,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
921,'2017/11/01 22:01:36:768',4,1,0.978999,0.991697,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
922,'2017/11/01 22:01:36:774',4,1,0.978999,0.991453,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
923,'2017/11/01 22:01:36:799',4,1,0.978999,0.991209,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
924,'2017/11/01 22:01:36:824',4,1,0.97851,0.991453,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
925,'2017/11/01 22:01:36:858',4,1,0.978999,0.991209,0.27451,0.372169,0.280978,0.704453,0.167179,0.339333
926,'2017/11/01 22:01:36:879',4,1,0.978755,0.991453,0.266667,0.372169,0.280978,0.704453,0.167179,0.339333
927,'2017/11/01 22:01:36:903',4,1,0.97851,0.991209,0.262745,0.372169,0.280978,0.704453,0.167179,0.339333
928,'2017/11/01 22:01:36:932',4,1,0.97851,0.990965,0.262745,0.372169,0.280978,0.704453,0.167179,0.339333
929,'2017/11/01 22:01:36:950',4,1,0.978022,0.990965,0.254902,0.372169,0.280978,0.704453,0.167179,0.339333
930,'2017/11/01 22:01:36:986',4,1,0.977534,0.99072,0.262745,0.372169,0.280978,0.704453,0.167179,0.339333
931,'2017/11/01 22:01:37:020',4,1,0.977289,0.99072,0.270588,0.372169,0.280978,0.704453,0.167179,0.339333
932,'2017/11/01 22:01:37:024',4,1,0.977289,0.990965,0.266667,0.372169,0.280978,0.704453,0.167179,0.339333
933,'2017/11/01 22:01:37:051',4,1,0.978022,0.990965,0.270588,0.372169,0.280978,0.704453,0.167179,0.339333
934,'2017/11/01 22:01:37:074',4,1,0.97851,0.991453,0.27451,0.372169,0.280978,0.704453,0.167179,0.339333
935,'2017/11/01 22:01:37:105',4,1,0.978266,0.992186,0.27451,0.372169,0.280978,0.704453,0.167179,0.339333
936,'2017/11/01 22:01:37:138',4,1,0.978266,0.992186,0.278431,0.372169,0.280978,0.704453,0.167179,0.339333
937,'2017/11/01 22:01:37:151',4,1,0.978755,0.991941,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
938,'2017/11/01 22:01:37:174',4,1,0.978755,0.992186,0.278431,0.372169,0.280978,0.704453,0.167179,0.339333
939,'2017/11/01 22:01:37:199',4,1,0.978755,0.99243,0.278431,0.372169,0.280978,0.704453,0.167179,0.339333
940,'2017/11/01 22:01:37:224',4,1,0.978999,0.992186,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
941,'2017/11/01 22:01:37:254',4,1,0.978755,0.991697,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
942,'2017/11/01 22:01:37:287',4,1,0.97851,0.991697,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
943,'2017/11/01 22:01:37:314',4,1,0.97851,0.991697,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
944,'2017/11/01 22:01:37:333',4,1,0.97851,0.991453,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
945,'2017/11/01 22:01:37:351',4,1,0.97851,0.991209,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
946,'2017/11/01 22:01:37:374',4,1,0.97851,0.991453,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
947,'2017/11/01 22:01:37:400',4,1,0.978755,0.991209,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
948,'2017/11/01 22:01:37:429',4,1,0.97851,0.991209,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
949,'2017/11/01 22:01:37:453',4,1,0.97851,0.991453,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
950,'2017/11/01 22:01:37:484',4,1,0.97851,0.991697,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
951,'2017/11/01 22:01:37:516',4,1,0.97851,0.991453,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
952,'2017/11/01 22:01:37:534',4,1,0.97851,0.991453,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
953,'2017/11/01 22:01:37:557',4,1,0.978755,0.991941,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
954,'2017/11/01 22:01:37:587',4,1,0.978755,0.991941,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
955,'2017/11/01 22:01:37:599',4,1,0.979243,0.991453,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
956,'2017/11/01 22:01:37:624',4,1,0.979487,0.991697,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
957,'2017/11/01 22:01:37:655',4,1,0.979243,0.991453,0.278431,0.372169,0.280978,0.704453,0.167179,0.339333
958,'2017/11/01 22:01:37:685',4,1,0.979243,0.990965,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
959,'2017/11/01 22:01:37:701',4,1,0.979243,0.991209,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
960,'2017/11/01 22:01:37:724',4,1,0.978999,0.991209,0.282353,0.372169,0.280978,0.704453,0.167179,0.339333
961,'2017/11/01 22:01:37:750',4,1,0.978999,0.991209,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
962,'2017/11/01 22:01:37:776',4,1,0.978999,0.991209,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
963,'2017/11/01 22:01:37:804',4,1,0.978755,0.990965,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
964,'2017/11/01 22:01:37:836',4,1,0.97851,0.991209,0.286275,0.372169,0.280978,0.704453,0.167179,0.339333
965,'2017/11/01 22:01:37:870',4,1,0.978755,0.991209,0.290196,0.372169,0.280978,0.704453,0.167179,0.339333
966,'2017/11/01 22:01:37:874',4,1,0.978755,0.990965,0.290196,0.372169,0.280978,0.704453,0.167179,0.339333
967,'2017/11/01 22:01:37:907',4,1,0.978999,0.991209,0.290196,0.372169,0.280978,0.704453,0.167179,0.339333
968,'2017/11/01 22:01:37:931',4,1,0.978755,0.990965,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
969,'2017/11/01 22:01:37:955',4,1,0.978999,0.990965,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
970,'2017/11/01 22:01:37:984',4,1,0.978755,0.990965,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
971,'2017/11/01 22:01:37:999',4,1,0.978999,0.990965,0.298039,0.372169,0.280978,0.704453,0.167179,0.339333
972,'2017/11/01 22:01:38:024',4,1,0.979243,0.990965,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
973,'2017/11/01 22:01:38:053',4,1,0.979243,0.99072,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
974,'2017/11/01 22:01:38:083',4,1,0.978999,0.99072,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
975,'2017/11/01 22:01:38:099',4,1,0.978755,0.99072,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
976,'2017/11/01 22:01:38:124',4,1,0.978999,0.99072,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
977,'2017/11/01 22:01:38:149',4,1,0.978999,0.99072,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
978,'2017/11/01 22:01:38:174',4,1,0.978999,0.99072,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
979,'2017/11/01 22:01:38:199',4,1,0.979243,0.99072,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
980,'2017/11/01 22:01:38:228',4,1,0.978999,0.990232,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
981,'2017/11/01 22:01:38:261',4,1,0.97851,0.989988,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
982,'2017/11/01 22:01:38:274',4,1,0.977289,0.989744,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
983,'2017/11/01 22:01:38:299',4,1,0.977045,0.989499,0.294118,0.372169,0.280978,0.704453,0.167179,0.339333
984,'2017/11/01 22:01:38:327',4,1,0.976313,0.987057,0.309804,0.372169,0.280978,0.704453,0.167179,0.339333
985,'2017/11/01 22:01:38:362',4,1,0.974603,0.985348,0.329412,0.372169,0.280978,0.704453,0.167179,0.339333
986,'2017/11/01 22:01:38:392',4,1,0.971429,0.984615,0.352941,0.372169,0.280978,0.704453,0.167179,0.339333
987,'2017/11/01 22:01:38:422',4,1,0.968498,0.981197,0.380392,0.372169,0.280978,0.704453,0.167179,0.339333
988,'2017/11/01 22:01:38:424',4,1,0.9663,0.977534,0.419608,0.372169,0.280978,0.704453,0.167179,0.339333
989,'2017/11/01 22:01:38:449',4,1,0.966545,0.977534,0.443137,0.372169,0.280978,0.704453,0.167179,0.339333
990,'2017/11/01 22:01:38:475',4,1,0.967277,0.976801,0.447059,0.372169,0.280978,0.704453,0.167179,0.339333
991,'2017/11/01 22:01:38:506',4,1,0.966789,0.976068,0.482353,0.372169,0.280978,0.704453,0.167179,0.339333
992,'2017/11/01 22:01:38:542',4,1,0.965079,0.974359,0.513726,0.372169,0.280978,0.704453,0.167179,0.339333
993,'2017/11/01 22:01:38:559',4,1,0.966056,0.973871,0.545098,0.372169,0.280978,0.704453,0.167179,0.339333
994,'2017/11/01 22:01:38:591',4,1,0.963858,0.971429,0.588235,0.372169,0.280978,0.704453,0.167179,0.339333
995,'2017/11/01 22:01:38:622',4,1,0.96044,0.969231,0.615686,0.372169,0.280978,0.704453,0.167179,0.339333
996,'2017/11/01 22:01:38:625',4,1,0.9558,0.969231,0.65098,0.372169,0.280978,0.704453,0.167179,0.339333
997,'2017/11/01 22:01:38:653',4,1,0.951893,0.968498,0.67451,0.372169,0.280978,0.704453,0.167179,0.339333
998,'2017/11/01 22:01:38:689',4,1,0.950183,0.965324,0.698039,0.372169,0.280978,0.704453,0.167179,0.339333
999,'2017/11/01 22:01:38:709',4,1,0.950916,0.961905,0.713726,0.372169,0.280978,0.704453,0.167179,0.339333
1000,'2017/11/01 22:01:38:724',4,1,0.953358,0.959951,0.737255,0.372169,0.280978,0.704453,0.167179,0.339333
1001,'2017/11/01 22:01:38:749',4,1,0.953602,0.959463,0.752941,0.372169,0.280978,0.704453,0.167179,0.339333
1002,'2017/11/01 22:01:38:777',4,1,0.953602,0.959219,0.756863,0.372169,0.280978,0.704453,0.167179,0.339333
1003,'2017/11/01 22:01:38:803',4,1,0.953602,0.958974,0.756863,0.372169,0.280978,0.704453,0.167179,0.339333
1004,'2017/11/01 22:01:38:835',4,1,0.954335,0.958974,0.752941,0.372169,0.280978,0.704453,0.167179,0.339333
1005,'2017/11/01 22:01:38:860',4,1,0.955311,0.959219,0.745098,0.372169,0.280978,0.704453,0.167179,0.339333
1006,'2017/11/01 22:01:38:889',4,1,0.955067,0.961905,0.72549,0.372169,0.280978,0.704453,0.167179,0.339333
1007,'2017/11/01 22:01:38:922',4,1,0.954823,0.96337,0.717647,0.372169,0.280978,0.704453,0.167179,0.339333
1008,'2017/11/01 22:01:38:924',4,1,0.95409,0.964103,0.721569,0.372169,0.280978,0.704453,0.167179,0.339333
1009,'2017/11/01 22:01:38:956',4,1,0.954335,0.963858,0.729412,0.372169,0.280978,0.704453,0.167179,0.339333
1010,'2017/11/01 22:01:38:991',4,1,0.955067,0.964835,0.713726,0.372169,0.280978,0.704453,0.167179,0.339333
1011,'2017/11/01 22:01:39:023',4,1,0.956777,0.965812,0.670588,0.372169,0.280978,0.704453,0.167179,0.339333
1012,'2017/11/01 22:01:39:025',4,1,0.957265,0.966545,0.639216,0.372169,0.280978,0.704453,0.167179,0.339333
1013,'2017/11/01 22:01:39:059',4,1,0.957021,0.968254,0.580392,0.372169,0.280978,0.704453,0.167179,0.339333
1014,'2017/11/01 22:01:39:084',4,1,0.957753,0.97094,0.521569,0.372169,0.280978,0.704453,0.167179,0.339333
1015,'2017/11/01 22:01:39:112',4,1,0.962393,0.972161,0.458824,0.372169,0.280978,0.704453,0.167179,0.339333
1016,'2017/11/01 22:01:39:126',4,1,0.963126,0.973138,0.431373,0.372169,0.280978,0.704453,0.167179,0.339333
1017,'2017/11/01 22:01:39:149',4,1,0.967033,0.970208,0.427451,0.372169,0.280978,0.704453,0.167179,0.339333
1018,'2017/11/01 22:01:39:176',4,1,0.968987,0.967521,0.45098,0.372169,0.280978,0.704453,0.167179,0.339333
1019,'2017/11/01 22:01:39:206',4,1,0.971429,0.967277,0.443137,0.372169,0.280978,0.704453,0.167179,0.339333
1020,'2017/11/01 22:01:39:239',4,1,0.973871,0.970208,0.431373,0.372169,0.280978,0.704453,0.167179,0.339333
1021,'2017/11/01 22:01:39:272',4,1,0.974359,0.971673,0.439216,0.372169,0.280978,0.704453,0.167179,0.339333
1022,'2017/11/01 22:01:39:274',4,1,0.974603,0.971917,0.45098,0.372169,0.280978,0.704453,0.167179,0.339333
1023,'2017/11/01 22:01:39:299',4,1,0.974603,0.971673,0.462745,0.372169,0.280978,0.704453,0.167179,0.339333
1024,'2017/11/01 22:01:39:326',4,1,0.974603,0.971184,0.454902,0.372169,0.280978,0.704453,0.167179,0.339333
1025,'2017/11/01 22:01:39:354',4,1,0.973626,0.971429,0.447059,0.372169,0.280978,0.704453,0.167179,0.339333
1290,'2017/11/01 22:03:06:396',5,1,0.461538,0.461538,0,0.566361,0.07081,0.678372,0.152647,0.051826
1289,'2017/11/01 22:03:06:392',5,1,0.461538,0.461538,0,0.566361,0.07081,0.678372,0.152647,0.051826
1288,'2017/11/01 22:03:06:359',5,1,0.461538,0.474481,0.054902,0.566361,0.07081,0.678372,0.152647,0.051826
1287,'2017/11/01 22:03:06:336',5,1,0.447375,0.479853,0.109804,0.566361,0.07081,0.678372,0.152647,0.051826
1286,'2017/11/01 22:03:06:301',5,1,0.448352,0.482295,0.109804,0.566361,0.07081,0.678372,0.152647,0.051826
1285,'2017/11/01 22:03:06:276',5,1,0.462515,0.485714,0.168627,0.566361,0.07081,0.678372,0.152647,0.051826
1284,'2017/11/01 22:03:06:266',5,1,0.46862,0.4884,0.25098,0.566361,0.07081,0.678372,0.152647,0.051826
1283,'2017/11/01 22:03:06:226',5,1,0.473993,0.488156,0.286275,0.566361,0.07081,0.678372,0.152647,0.051826
1282,'2017/11/01 22:03:06:224',5,1,0.473504,0.488156,0.298039,0.566361,0.07081,0.678372,0.152647,0.051826
1281,'2017/11/01 22:03:06:189',5,1,0.472772,0.488156,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1280,'2017/11/01 22:03:06:155',5,1,0.471795,0.488645,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1279,'2017/11/01 22:03:06:126',5,1,0.472527,0.488645,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1278,'2017/11/01 22:03:06:101',5,1,0.472039,0.488645,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1277,'2017/11/01 22:03:06:076',5,1,0.471551,0.4884,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1276,'2017/11/01 22:03:06:073',5,1,0.471551,0.4884,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1275,'2017/11/01 22:03:06:038',5,1,0.471551,0.4884,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1274,'2017/11/01 22:03:06:004',5,1,0.471062,0.488645,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1273,'2017/11/01 22:03:05:976',5,1,0.471306,0.4884,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1272,'2017/11/01 22:03:05:962',5,1,0.471306,0.488645,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1271,'2017/11/01 22:03:05:926',5,1,0.471062,0.489133,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1270,'2017/11/01 22:03:05:915',5,1,0.471062,0.488889,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1269,'2017/11/01 22:03:05:891',5,1,0.471062,0.489133,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1268,'2017/11/01 22:03:05:864',5,1,0.471062,0.489133,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1267,'2017/11/01 22:03:05:830',5,1,0.471306,0.488889,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1266,'2017/11/01 22:03:05:805',5,1,0.471062,0.488889,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1265,'2017/11/01 22:03:05:780',5,1,0.470818,0.4884,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1264,'2017/11/01 22:03:05:751',5,1,0.471062,0.488645,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1263,'2017/11/01 22:03:05:726',5,1,0.470574,0.488645,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1262,'2017/11/01 22:03:05:722',5,1,0.47033,0.488645,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1261,'2017/11/01 22:03:05:686',5,1,0.470818,0.488645,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1260,'2017/11/01 22:03:05:654',5,1,0.470574,0.4884,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1259,'2017/11/01 22:03:05:626',5,1,0.470818,0.4884,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1258,'2017/11/01 22:03:05:620',5,1,0.471062,0.4884,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1257,'2017/11/01 22:03:05:585',5,1,0.471306,0.488156,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1256,'2017/11/01 22:03:05:553',5,1,0.471795,0.487912,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1255,'2017/11/01 22:03:05:526',5,1,0.471795,0.487912,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1254,'2017/11/01 22:03:05:517',5,1,0.471306,0.4884,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1253,'2017/11/01 22:03:05:487',5,1,0.470818,0.488645,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1252,'2017/11/01 22:03:05:457',5,1,0.47033,0.4884,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1251,'2017/11/01 22:03:05:426',5,1,0.47033,0.489377,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1250,'2017/11/01 22:03:05:401',5,1,0.471062,0.489621,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1249,'2017/11/01 22:03:05:376',5,1,0.471062,0.49011,0.313726,0.566361,0.07081,0.678372,0.152647,0.051826
1248,'2017/11/01 22:03:05:372',5,1,0.471306,0.490354,0.313726,0.566361,0.07081,0.678372,0.152647,0.051826
1247,'2017/11/01 22:03:05:338',5,1,0.471062,0.490354,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1246,'2017/11/01 22:03:05:304',5,1,0.470574,0.489866,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1245,'2017/11/01 22:03:05:276',5,1,0.47033,0.489866,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1244,'2017/11/01 22:03:05:271',5,1,0.47033,0.490598,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1243,'2017/11/01 22:03:05:242',5,1,0.469597,0.490598,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1242,'2017/11/01 22:03:05:208',5,1,0.470085,0.490354,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1241,'2017/11/01 22:03:05:182',5,1,0.470818,0.49011,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1240,'2017/11/01 22:03:05:153',5,1,0.47033,0.490354,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1239,'2017/11/01 22:03:05:126',5,1,0.47033,0.49011,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1238,'2017/11/01 22:03:05:120',5,1,0.471062,0.489866,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1237,'2017/11/01 22:03:05:087',5,1,0.471062,0.490842,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1236,'2017/11/01 22:03:05:055',5,1,0.471306,0.490842,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1235,'2017/11/01 22:03:05:030',5,1,0.472039,0.491087,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1234,'2017/11/01 22:03:05:006',5,1,0.473504,0.490354,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1233,'2017/11/01 22:03:04:976',5,1,0.472772,0.491087,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1232,'2017/11/01 22:03:04:968',5,1,0.472283,0.491331,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1231,'2017/11/01 22:03:04:939',5,1,0.472772,0.491087,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1230,'2017/11/01 22:03:04:910',5,1,0.472772,0.491331,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1229,'2017/11/01 22:03:04:878',5,1,0.472039,0.491575,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1228,'2017/11/01 22:03:04:851',5,1,0.472283,0.491331,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1227,'2017/11/01 22:03:04:826',5,1,0.473748,0.490842,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1226,'2017/11/01 22:03:04:811',5,1,0.47326,0.491087,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1225,'2017/11/01 22:03:04:778',5,1,0.473748,0.491087,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1224,'2017/11/01 22:03:04:751',5,1,0.473993,0.490842,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1223,'2017/11/01 22:03:04:726',5,1,0.473748,0.491087,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1222,'2017/11/01 22:03:04:712',5,1,0.473748,0.491087,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1221,'2017/11/01 22:03:04:679',5,1,0.47326,0.490598,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1220,'2017/11/01 22:03:04:656',5,1,0.472772,0.490598,0.305882,0.566361,0.07081,0.678372,0.152647,0.051826
1219,'2017/11/01 22:03:04:627',5,1,0.472772,0.490842,0.309804,0.566361,0.07081,0.678372,0.152647,0.051826
1218,'2017/11/01 22:03:04:621',5,1,0.472039,0.49011,0.301961,0.566361,0.07081,0.678372,0.152647,0.051826
1217,'2017/11/01 22:03:04:587',5,1,0.470085,0.488645,0.298039,0.566361,0.07081,0.678372,0.152647,0.051826
1216,'2017/11/01 22:03:04:563',5,1,0.471551,0.487424,0.290196,0.566361,0.07081,0.678372,0.152647,0.051826
1215,'2017/11/01 22:03:04:534',5,1,0.473748,0.485958,0.286275,0.566361,0.07081,0.678372,0.152647,0.051826
1214,'2017/11/01 22:03:04:503',5,1,0.475946,0.487179,0.286275,0.566361,0.07081,0.678372,0.152647,0.051826
1213,'2017/11/01 22:03:04:476',5,1,0.475214,0.488645,0.286275,0.566361,0.07081,0.678372,0.152647,0.051826
1212,'2017/11/01 22:03:04:468',5,1,0.4779,0.492308,0.294118,0.566361,0.07081,0.678372,0.152647,0.051826
1211,'2017/11/01 22:03:04:437',5,1,0.478144,0.495482,0.282353,0.566361,0.07081,0.678372,0.152647,0.051826
1210,'2017/11/01 22:03:04:401',5,1,0.479365,0.49768,0.286275,0.566361,0.07081,0.678372,0.152647,0.051826
1209,'2017/11/01 22:03:04:381',5,1,0.479609,0.504762,0.298039,0.566361,0.07081,0.678372,0.152647,0.051826
1208,'2017/11/01 22:03:04:356',5,1,0.480342,0.505006,0.294118,0.566361,0.07081,0.678372,0.152647,0.051826
1207,'2017/11/01 22:03:04:326',5,1,0.480586,0.497436,0.278431,0.566361,0.07081,0.678372,0.152647,0.051826
